,City,app_temp,clouds,clouds_hi,clouds_low,clouds_mid,datetime,dewpt,dhi,dni,ghi,ozone,pod,pop,precip,pres,rh,slp,snow,snow_depth,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_cdir,wind_cdir_full,wind_dir,wind_gust_spd,wind_spd
18,Dhahran,28.7,0,0,0,0,2020-04-18:13,12.4,88.62,745.89,419.49,279.795,d,0,0,1005.44,35,1007.05,0,0,419.49,29.5,2020-04-18T16:00:00,2020-04-18T13:00:00,1587214800,3.23533,24.1347,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",ESE,east-southeast,103,10.6135,8.67373
19,Dhahran,27.4,0,0,0,0,2020-04-18:14,13.5,62.12,554.56,183.49,281.092,d,0,0,1005.27,42,1006.73,0,0,183.49,27.5,2020-04-18T17:00:00,2020-04-18T14:00:00,1587218400,2.35422,24.135,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",E,east,95,11.6224,9.358
20,Dhahran,27.2,20,20,0,0,2020-04-18:15,14.1,6.31,13.06,1.58,280.441,d,0,0,1005.11,45,1007,0,0,1.57502,27.2,2020-04-18T18:00:00,2020-04-18T15:00:00,1587222000,1.89839,24.1346,"{'icon': 'c02d', 'code': 801, 'description': 'Few clouds'}",ESE,east-southeast,103,13.1484,10.1339
21,Dhahran,27.5,17,17,0,0,2020-04-18:16,13.6,0,0,0,280.81,n,0,0,1004.95,42,1007.22,0,0,0,27.6,2020-04-18T19:00:00,2020-04-18T16:00:00,1587225600,0,24.1352,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",ESE,east-southeast,118,15.6547,11.6126
22,Dhahran,26.5,14,14,0,0,2020-04-18:17,13.5,0,0,0,282.094,n,0,0,1005.5,44,1007.22,0,0,0,26.6,2020-04-18T20:00:00,2020-04-18T17:00:00,1587229200,0,24.1351,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",ESE,east-southeast,121,15.5327,10.3736
23,Dhahran,26.1,28,28,0,0,2020-04-18:18,13.5,0,0,0,282.325,n,0,0,1005.67,45,1007.26,0,0,0,26.3,2020-04-18T21:00:00,2020-04-18T18:00:00,1587232800,0,24.1348,"{'icon': 'c02n', 'code': 802, 'description': 'Scattered clouds'}",SE,southeast,126,14.8348,9.37412
24,Dhahran,25.7,100,100,0,0,2020-04-18:19,13.9,0,0,0,281.262,n,0,0,1006.05,48,1007.01,0,0,0,25.8,2020-04-18T22:00:00,2020-04-18T19:00:00,1587236400,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,137,14.1203,8.54642
25,Dhahran,25.3,55,55,0,0,2020-04-18:20,14.8,0,0,0,280.829,n,0,0,1005.88,52,1006.7,0,0,0,25.3,2020-04-18T23:00:00,2020-04-18T20:00:00,1587240000,0,24.135,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",SE,southeast,141,13.4039,7.80501
26,Dhahran,25.1,70,70,0,0,2020-04-18:21,15.2,0,0,0,280.519,n,0,0,1005.56,54,1006.41,0,0,0,25.1,2020-04-19T00:00:00,2020-04-18T21:00:00,1587243600,0,24.1351,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",SSE,south-southeast,147,12.5491,7.21415
27,Dhahran,25,58,58,0,0,2020-04-18:22,15.4,0,0,0,280.012,n,0,0,1005.27,55,1006.17,0,0,0,25,2020-04-19T01:00:00,2020-04-18T22:00:00,1587247200,0,24.1352,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",SSE,south-southeast,148,10.813,6.11896
28,Dhahran,24.8,54,54,0,0,2020-04-18:23,15.4,0,0,0,280.785,n,0,0,1004.81,56,1005.9,0,0,0,24.8,2020-04-19T02:00:00,2020-04-18T23:00:00,1587250800,0,24.1353,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",SSE,south-southeast,152,9.30899,5.57981
29,Dhahran,24.7,62,62,0,0,2020-04-19:00,15.2,0,0,0,280.173,n,0,0,1004.85,55,1005.83,0,0,0,24.8,2020-04-19T03:00:00,2020-04-19T00:00:00,1587254400,0,24.135,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",SSE,south-southeast,156,9.114,5.4159
30,Dhahran,24.7,100,100,0,0,2020-04-19:01,15,0,0,0,280.587,n,0,0,1004.7,54,1005.99,0,0,0,24.8,2020-04-19T04:00:00,2020-04-19T01:00:00,1587258000,0,24.135,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SSE,south-southeast,151,8.73352,5.86471
31,Dhahran,24.7,100,100,0,0,2020-04-19:02,15.4,0,0,0,280.599,n,0,0,1005.18,56,1006.61,0,0,0,24.7,2020-04-19T05:00:00,2020-04-19T02:00:00,1587261600,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SSE,south-southeast,153,8.2233,5.46048
32,Dhahran,25.1,100,100,0,0,2020-04-19:03,15.7,51.59,462.83,121.36,280.896,d,0,0,1005.72,56,1007.37,0,0,30.34,25,2020-04-19T06:00:00,2020-04-19T03:00:00,1587265200,0.701083,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SSE,south-southeast,157,7.10463,4.73048
33,Dhahran,26.3,100,100,0,0,2020-04-19:04,14.8,82.42,705.57,353.05,280.725,d,0,0,1006.37,49,1008.07,0,0,88.2625,26.3,2020-04-19T07:00:00,2020-04-19T04:00:00,1587268800,0.896715,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",S,south,171,6.10516,4.608
34,Dhahran,27.6,97,97,0,0,2020-04-19:05,13.2,101.52,821.84,584.76,280.18,d,0,0,1006.78,41,1008.46,0,0,189.336,27.9,2020-04-19T08:00:00,2020-04-19T05:00:00,1587272400,1.47173,24.1351,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",S,south,185,5.35883,4.46629
35,Dhahran,28.4,97,97,0,0,2020-04-19:06,10.1,114.18,887.79,785.37,279.389,d,0,0,1006.91,31,1008.69,0,0,254.291,29.6,2020-04-19T09:00:00,2020-04-19T06:00:00,1587276000,2.22276,24.1349,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,217,3.95153,2.88452
36,Dhahran,29.4,100,100,0,0,2020-04-19:07,8.2,122.18,925.57,934.36,278.285,d,0,0,1007.08,24,1008.77,0,0,233.59,31.1,2020-04-19T10:00:00,2020-04-19T07:00:00,1587279600,2.8023,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",WSW,west-southwest,258,3.82799,2.65905
37,Dhahran,30.5,100,100,0,0,2020-04-19:08,7.9,126.27,943.86,1017.87,277.869,d,0,0,1006.66,22,1008.49,0,0,254.467,32.4,2020-04-19T11:00:00,2020-04-19T08:00:00,1587283200,3.28394,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",W,west,280,4.02961,3.32208
38,Dhahran,31.5,87,87,0,0,2020-04-19:09,7.8,126.77,946.05,1028.45,278.098,d,0,0,1006.47,21,1008.21,0,0,548.042,33.5,2020-04-19T12:00:00,2020-04-19T09:00:00,1587286800,4.31784,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",W,west,266,4.0154,3.55736
39,Dhahran,32.1,88,88,0,0,2020-04-19:10,8,123.72,932.53,965.18,278.28,d,0,0,1005.61,20,1007.68,0,0,496.463,34.1,2020-04-19T13:00:00,2020-04-19T10:00:00,1587290400,3.76725,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",W,west,280,4.30039,4.28878
40,Dhahran,32.4,91,91,0,0,2020-04-19:11,8.1,116.88,900.88,833.7,278.436,d,0,0,1004.95,20,1006.97,0,0,379.955,34.4,2020-04-19T14:00:00,2020-04-19T11:00:00,1587294000,2.75844,24.1351,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",W,west,274,4.53376,4.30409
41,Dhahran,32.4,92,92,0,0,2020-04-19:12,8.5,105.67,844.36,646.08,279.085,d,0,0,1004.44,21,1006.43,0,0,281.136,34.3,2020-04-19T15:00:00,2020-04-19T12:00:00,1587297600,1.8442,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",W,west,264,4.31983,3.58605
42,Dhahran,32.3,100,100,0,0,2020-04-19:13,9.2,88.71,746.35,420.85,280.301,d,0,0,1004.27,22,1006.41,0,0,105.213,34.1,2020-04-19T16:00:00,2020-04-19T13:00:00,1587301200,1.00515,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",WNW,west-northwest,283,3.93502,2.99094
43,Dhahran,31.4,100,100,0,0,2020-04-19:14,10.6,62.32,556.25,185.01,281.539,d,0,0,1004.55,26,1006.57,0,0,46.2525,33,2020-04-19T17:00:00,2020-04-19T14:00:00,1587304800,0.730378,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,349,3.73736,2.89561
44,Dhahran,29,100,100,0,0,2020-04-19:15,12.7,7.18,17.89,2.06,282.348,d,0,0,1005.24,35,1007.13,0,0,0.515,29.8,2020-04-19T18:00:00,2020-04-19T15:00:00,1587308400,0.681037,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",NNE,north-northeast,27,6.66419,5.70891
45,Dhahran,28,100,100,0,0,2020-04-19:16,13,0,0,0,282.532,n,0,0,1006.11,38,1007.73,0,0,0,28.6,2020-04-19T19:00:00,2020-04-19T16:00:00,1587312000,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNE,north-northeast,23,7.40375,5.97272
46,Dhahran,27.7,100,100,0,0,2020-04-19:17,12.4,0,0,0,282.153,n,0,0,1006.96,37,1008.36,0,0,0,28.3,2020-04-19T20:00:00,2020-04-19T17:00:00,1587315600,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNE,north-northeast,13,6.60383,5.21683
47,Dhahran,27.5,100,100,0,12,2020-04-19:18,12.3,0,0,0,282.045,n,0,0,1007.31,38,1008.64,0,0,0,28,2020-04-19T21:00:00,2020-04-19T18:00:00,1587319200,0,24.1347,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",N,north,11,6.20844,4.83436
48,Dhahran,27.4,100,100,0,100,2020-04-19:19,13.3,0,0,0,281.763,n,0,0,1007.42,41,1008.64,0,0,0,27.6,2020-04-19T22:00:00,2020-04-19T19:00:00,1587322800,0,24.1348,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",N,north,11,5.80021,4.33943
49,Dhahran,27.3,100,100,0,100,2020-04-19:20,14.2,0,0,0,281.857,n,0,0,1007.3,44,1008.45,0,0,0,27.3,2020-04-19T23:00:00,2020-04-19T20:00:00,1587326400,0,24.135,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",N,north,5,4.31462,3.21698
50,Dhahran,27.3,100,100,0,100,2020-04-19:21,15.3,0,0,0,282.003,n,0,0,1006.68,49,1008.12,0,0,0,27,2020-04-20T00:00:00,2020-04-19T21:00:00,1587330000,0,24.135,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNW,north-northwest,347,4.52905,3.47286
51,Dhahran,26.6,100,100,0,93,2020-04-19:22,16.2,0,0,0,282.181,n,0,0,1006.87,53,1008.16,0,0,0,26.5,2020-04-20T01:00:00,2020-04-19T22:00:00,1587333600,0,24.1348,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NW,northwest,315,5.40834,4.01046
52,Dhahran,26.3,100,100,0,88,2020-04-19:23,16.4,0,0,0,282.411,n,15,0.0625,1006.85,55,1008.42,0,0,0,26.2,2020-04-20T02:00:00,2020-04-19T23:00:00,1587337200,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",WNW,west-northwest,301,4.63045,3.1579
53,Dhahran,26.3,100,100,0,90,2020-04-20:00,16.3,0,0,0,283.202,n,0,0,1007.45,54,1008.89,0,0,0,26.2,2020-04-20T03:00:00,2020-04-20T00:00:00,1587340800,0,24.135,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,231,3.00973,2.29078
54,Dhahran,26.2,100,100,1,97,2020-04-20:01,16.3,0,0,0,284.755,n,0,0,1008.06,54,1009.6,0,0,0,26.1,2020-04-20T04:00:00,2020-04-20T01:00:00,1587344400,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,232,2.61779,1.99061
55,Dhahran,26.3,100,100,1,98,2020-04-20:02,15.9,0,0,0,285.301,n,0,0,1008.97,53,1010.28,0,0,0,26.3,2020-04-20T05:00:00,2020-04-20T02:00:00,1587348000,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SW,southwest,222,3.00526,2.45512
56,Dhahran,26.5,100,100,5,99,2020-04-20:03,15.5,52.15,468.01,124.39,286.7,d,0,0,1009.43,51,1010.75,0,0,31.0975,26.5,2020-04-20T06:00:00,2020-04-20T03:00:00,1587351600,0.697132,24.1351,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",S,south,191,2.3183,1.94324
57,Dhahran,27.3,100,100,4,99,2020-04-20:04,15.5,82.69,707.33,356.15,287.632,d,0,0,1009.64,49,1010.93,0,0,89.0375,27,2020-04-20T07:00:00,2020-04-20T04:00:00,1587355200,0.895208,24.1349,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",S,south,190,2.62377,1.91187
58,Dhahran,27.8,100,100,5,99,2020-04-20:05,15.1,101.68,822.57,587.52,288.105,d,0,0,1009.89,46,1011.03,0,0,146.88,27.6,2020-04-20T08:00:00,2020-04-20T05:00:00,1587358800,1.38111,24.1349,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,194,3.10175,2.45431
59,Dhahran,28.1,100,100,4,99,2020-04-20:06,14.4,114.27,888.07,787.7,288.033,d,0,0,1009.68,43,1011.13,0,0,196.925,28.2,2020-04-20T09:00:00,2020-04-20T06:00:00,1587362400,2.08699,24.1351,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",S,south,180,1.91524,1.6072
60,Dhahran,28.5,100,100,0,100,2020-04-20:07,14,122.23,925.61,936.24,288.641,d,0,0,1009.58,40,1011.26,0,0,234.06,28.9,2020-04-20T10:00:00,2020-04-20T07:00:00,1587366000,2.80538,24.1346,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,144,2.23086,1.89104
61,Dhahran,29.2,100,100,0,99,2020-04-20:08,14,126.29,943.76,1019.37,287.425,d,0,0,1009.11,38,1011.18,0,0,254.842,29.7,2020-04-20T11:00:00,2020-04-20T08:00:00,1587369600,3.28676,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",ESE,east-southeast,113,1.53525,1.46823
62,Dhahran,29.7,100,100,9,99,2020-04-20:09,14.2,126.78,945.89,1029.67,285.809,d,0,0,1009.42,38,1011.16,0,0,257.418,30.3,2020-04-20T12:00:00,2020-04-20T09:00:00,1587373200,3.35175,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,142,3.71395,3.29205
63,Dhahran,29.3,100,100,27,99,2020-04-20:10,14.8,123.73,932.36,966.24,285.904,d,0,0,1008.95,41,1010.76,0,0,241.56,29.6,2020-04-20T13:00:00,2020-04-20T10:00:00,1587376800,2.97421,24.1349,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,132,3.7,3.91279
64,Dhahran,29,100,100,37,100,2020-04-20:11,15,116.9,900.77,834.75,287.143,d,0,0,1008.83,42,1009.96,0,0,208.688,29.2,2020-04-20T14:00:00,2020-04-20T11:00:00,1587380400,2.29657,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",ESE,east-southeast,111,4.20892,4.21664
65,Dhahran,28.4,100,100,47,100,2020-04-20:12,15.5,105.71,844.42,647.24,287.064,d,0,0,1008.05,46,1009.07,0,0,161.81,28.3,2020-04-20T15:00:00,2020-04-20T12:00:00,1587384000,1.56272,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",E,east,87,6,5.77359
66,Dhahran,28.3,100,100,30,87,2020-04-20:13,16.4,88.8,746.81,422.21,287.303,d,0,0,1007.14,49,1007.78,0,0,105.552,27.9,2020-04-20T16:00:00,2020-04-20T13:00:00,1587387600,1.00174,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",E,east,91,8.02008,6.93575
67,Dhahran,28.1,100,100,15,43,2020-04-20:14,17,62.53,557.93,186.53,288.654,d,0,0,1006.82,53,1007.37,0,0,46.6325,27.4,2020-04-20T17:00:00,2020-04-20T14:00:00,1587391200,0.725189,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",E,east,95,9.10136,7.55304
68,Dhahran,27.7,92,92,10,29,2020-04-20:15,17.5,8.04,23.24,2.59,290.479,d,0,0,1006.42,56,1007.46,0,0,1.12702,26.8,2020-04-20T18:00:00,2020-04-20T15:00:00,1587394800,0.79416,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",E,east,101,10.2062,7.9356
69,Dhahran,26.8,83,83,8,22,2020-04-20:16,17.5,0,0,0,291.314,n,0,0,1006.84,58,1008.46,0,0,0,26.6,2020-04-20T19:00:00,2020-04-20T16:00:00,1587398400,0,24.1348,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",ESE,east-southeast,105,9.84614,7.14291
70,Dhahran,26.7,87,87,6,37,2020-04-20:17,17.8,0,0,0,291.591,n,0,0,1008.18,59,1009.99,0,0,0,26.4,2020-04-20T20:00:00,2020-04-20T17:00:00,1587402000,0,24.1348,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",ESE,east-southeast,121,8.74237,6.52573
71,Dhahran,26.4,88,88,5,44,2020-04-20:18,18.2,0,0,0,291.398,n,0,0,1009.32,61,1010.94,0,0,0,26.1,2020-04-20T21:00:00,2020-04-20T18:00:00,1587405600,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,132,7.91669,4.95552
72,Dhahran,26.3,100,100,0,99,2020-04-20:19,18.5,0,0,0,290.559,n,0,0,1009.7,63,1011.35,0,0,0,26,2020-04-20T22:00:00,2020-04-20T19:00:00,1587409200,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,136,5.32725,3.27645
73,Dhahran,26.3,100,100,20,99,2020-04-20:20,18.5,0,0,0,291.633,n,0,0,1009.51,63,1011.05,0,0,0,26,2020-04-20T23:00:00,2020-04-20T20:00:00,1587412800,0,24.135,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SSE,south-southeast,167,3.86599,2.37259
74,Dhahran,26.4,100,100,34,100,2020-04-20:21,18.5,0,0,0,290.989,n,0,0,1009.23,62,1010.23,0,0,0,26.1,2020-04-21T00:00:00,2020-04-20T21:00:00,1587416400,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SSW,south-southwest,203,4.63605,2.69604
75,Dhahran,26.7,100,100,50,100,2020-04-20:22,17.9,0,0,0,292.133,n,0,0,1008.31,59,1009.42,0,0,0,26.5,2020-04-21T01:00:00,2020-04-20T22:00:00,1587420000,0,24.1347,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",W,west,269,4.03094,1.75013
76,Dhahran,26.4,100,100,54,100,2020-04-20:23,17.3,0,0,0,292.564,n,0,0,1006.98,58,1008.76,0,0,0,26.2,2020-04-21T02:00:00,2020-04-20T23:00:00,1587423600,0,24.1352,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NW,northwest,324,2.73001,2.14494
77,Dhahran,26.1,100,100,45,100,2020-04-21:00,17.4,0,0,0,294.04,n,0,0,1006.65,60,1008.46,0,0,0,25.9,2020-04-21T03:00:00,2020-04-21T00:00:00,1587427200,0,24.1353,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NE,northeast,47,1.71089,1.3195
78,Dhahran,25.9,100,41,0,100,2020-04-21:01,17.6,0,0,0,294.467,n,0,0,1007.39,61,1008.6,0,0,0,25.7,2020-04-21T04:00:00,2020-04-21T01:00:00,1587430800,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",NNE,north-northeast,22,2.02762,1.58503
79,Dhahran,25.6,100,70,0,90,2020-04-21:02,17.7,0,0,0,297.589,n,0,0,1008.14,62,1009.24,0,0,0,25.3,2020-04-21T05:00:00,2020-04-21T02:00:00,1587434400,0,24.1348,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",ENE,east-northeast,59,2.00295,1.53822
80,Dhahran,25.8,100,80,0,81,2020-04-21:03,18,52.7,473,127.38,298.894,d,0,0,1008.92,63,1010.08,0,0,31.845,25.5,2020-04-21T06:00:00,2020-04-21T03:00:00,1587438000,0.688311,24.1347,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",ENE,east-northeast,78,3.22268,2.66295
81,Dhahran,26.1,100,60,0,86,2020-04-21:04,18.3,82.96,709.04,359.18,300.219,d,0,0,1009.21,63,1011.06,0,0,89.795,25.8,2020-04-21T07:00:00,2020-04-21T04:00:00,1587441600,0.88951,24.1352,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",E,east,99,4.10697,3.23106
82,Dhahran,26.8,100,64,0,89,2020-04-21:05,17.9,101.83,823.28,590.22,300.87,d,0,0,1010.38,59,1012,0,0,147.555,26.6,2020-04-21T08:00:00,2020-04-21T05:00:00,1587445200,1.37891,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",S,south,176,3.12686,2.66149
83,Dhahran,25.7,100,55,17,91,2020-04-21:06,18.1,114.36,888.32,789.95,299.926,d,65,1.875,1011.56,64,1012.71,0,0,197.488,25.4,2020-04-21T09:00:00,2020-04-21T06:00:00,1587448800,2.08811,6.4596,"{'icon': 'r04d', 'code': 520, 'description': 'Light shower rain'}",W,west,259,6.90168,5.81515
84,Dhahran,24.2,100,86,42,100,2020-04-21:07,18.3,122.28,925.63,938.05,300.908,d,50,0.9375,1011.84,71,1012.96,0,0,234.512,23.9,2020-04-21T10:00:00,2020-04-21T07:00:00,1587452400,2.80679,24.1348,"{'icon': 't02d', 'code': 201, 'description': 'Thunderstorm with rain'}",WNW,west-northwest,291,8.20034,7.32359
85,Dhahran,24.6,96,67,67,83,2020-04-21:08,17.6,126.32,943.65,1020.81,300.496,d,15,0.1875,1011.58,66,1012.93,0,0,354.42,24.4,2020-04-21T11:00:00,2020-04-21T08:00:00,1587456000,3.57977,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",NW,northwest,308,3.52632,2.86328
86,Dhahran,24.8,98,77,56,76,2020-04-21:09,17.6,126.79,945.72,1030.83,302.794,d,35,0.5,1010.16,65,1012.48,0,0,309.03,24.6,2020-04-21T12:00:00,2020-04-21T09:00:00,1587459600,3.49629,24.1348,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",NE,northeast,53,2.80649,2.54196
87,Dhahran,26.5,95,67,43,79,2020-04-21:10,17.3,123.73,932.19,967.26,303.874,d,0,0,1010.06,58,1011.84,0,0,357.913,26.3,2020-04-21T13:00:00,2020-04-21T10:00:00,1587463200,3.29768,24.1349,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,134,4.60656,1.93272
88,Dhahran,27.9,87,54,34,74,2020-04-21:11,17.1,116.92,900.66,835.76,306.091,d,0,0,1009.51,54,1011.03,0,0,445.361,27.3,2020-04-21T14:00:00,2020-04-21T11:00:00,1587466800,2.94945,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,135,4.90009,4.1023
89,Dhahran,27.9,72,45,29,62,2020-04-21:12,17.2,105.75,844.46,648.38,307.637,d,0,0,1009.06,55,1010.28,0,0,489.225,27.1,2020-04-21T15:00:00,2020-04-21T12:00:00,1587470400,2.51758,24.135,"{'icon': 'c04d', 'code': 804, 'description': 'Overcast clouds'}",SE,southeast,134,4.7134,4.89105
90,Dhahran,27.5,0,0,0,0,2020-04-21:13,17.2,88.89,747.25,423.55,309.312,d,0,0,1008.91,56,1009.78,0,0,423.55,26.7,2020-04-21T16:00:00,2020-04-21T13:00:00,1587474000,3.18426,24.1347,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",ESE,east-southeast,113,3.53199,3.88442
91,Dhahran,26.5,0,0,0,0,2020-04-21:14,18,62.74,559.58,188.05,309.851,d,0,0,1009,60,1009.8,0,0,188.05,26.2,2020-04-21T17:00:00,2020-04-21T14:00:00,1587477600,2.28918,24.1352,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",E,east,94,4.31912,4.74115
92,Dhahran,25.2,0,0,0,0,2020-04-21:15,19.3,8.88,29.02,3.17,310.365,d,0,0,1009.17,72,1010.17,0,0,3.17,24.8,2020-04-21T18:00:00,2020-04-21T15:00:00,1587481200,2.12497,24.1353,"{'icon': 'c01d', 'code': 800, 'description': 'Clear Sky'}",ENE,east-northeast,75,6.60296,6.16911
93,Dhahran,24.7,0,0,0,0,2020-04-21:16,19.5,0,0,0,308.73,n,0,0,1010.13,75,1011.11,0,0,0,24.2,2020-04-21T19:00:00,2020-04-21T16:00:00,1587484800,0,24.1351,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",ENE,east-northeast,74,6.43821,5.51601
94,Dhahran,24.7,0,0,0,0,2020-04-21:17,19.6,0,0,0,303.936,n,0,0,1010.46,75,1012.01,0,0,0,24.3,2020-04-21T20:00:00,2020-04-21T17:00:00,1587488400,0,24.135,"{'icon': 'c01n', 'code': 800, 'description': 'Clear Sky'}",E,east,90,6.3043,5.3112
95,Dhahran,24.5,17,17,0,0,2020-04-21:18,19.7,0,0,0,302.789,n,0,0,1010.86,77,1012.44,0,0,0,24.1,2020-04-21T21:00:00,2020-04-21T18:00:00,1587492000,0,24.1349,"{'icon': 'c02n', 'code': 801, 'description': 'Few clouds'}",E,east,92,6.21335,5.13989
96,Dhahran,24.4,81,80,4,0,2020-04-21:19,19.9,0,0,0,304.022,n,0,0,1010.95,78,1012.7,0,0,0,23.9,2020-04-21T22:00:00,2020-04-21T19:00:00,1587495600,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",E,east,95,6.41645,5.10763
97,Dhahran,24.3,88,84,3,33,2020-04-21:20,20,0,0,0,302.672,n,0,0,1011.01,79,1012.05,0,0,0,23.8,2020-04-21T23:00:00,2020-04-21T20:00:00,1587499200,0,24.1349,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",ESE,east-southeast,123,3.92706,2.83231
98,Dhahran,24.1,65,58,2,27,2020-04-21:21,20,0,0,0,302.448,n,0,0,1008.77,80,1011,0,0,0,23.6,2020-04-22T00:00:00,2020-04-21T21:00:00,1587502800,0,24.1347,"{'icon': 'c03n', 'code': 803, 'description': 'Broken clouds'}",ESE,east-southeast,120,6.51837,5.28953
99,Dhahran,24.1,73,68,2,31,2020-04-21:22,20,0,0,0,304.419,n,0,0,1008.51,80,1010.28,0,0,0,23.6,2020-04-22T01:00:00,2020-04-21T22:00:00,1587506400,0,24.1351,"{'icon': 'c04n', 'code': 804, 'description': 'Overcast clouds'}",SSE,south-southeast,149,5.4428,3.93605
